iyon	iyon	_	_	_	_	1010	1011	PR-DM
kaysa	kaysa	_	_	_	_	1010	1011	JJ-JCCC
alpabetong	alpabetong	_	_	_	_	110	1010	NN-NNC
latin	latin	_	_	_	_	_	110	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

gumagamit	gamit	_	um	_	ga	1010	root	VB-IMAF
ang	ang	_	_	_	_	0111	_	DT-CD
mga	mga	_	_	_	_	110	_	DT-CDPL
taga-Ehipto	taga-ehipto	_	_	_	_	_	1010	RB-RL
noon	noon	_	_	_	_	1010	1010	RB-RW
ng	ng	_	_	_	_	0110	100	PP-OM
patinig	tinig	pa	_	_	_	100	1010	NN-NNC
tulad	tulad	_	_	_	_	1010	100	JJ-JCCC
ng	ng	_	_	_	_	0110	1010	JJ-JCCC
sa	sa	_	_	_	_	0110	100	PP-DM
tagalog	tagalog	_	_	_	_	100	0110	NN-NNP
.	.	_	_	_	_	00	100	PM-PMP

ano	ano	_	_	_	_	1010	root	PR-QISG
po	po	_	_	_	_	1010	1010	RB-RBS
ba	ba	_	_	_	_	1010	1010	RB-RI
ang	ang	_	_	_	_	0111	1010	DT-CD
inyong	inyo	_	_	ng	_	110	1010	PR-POPL
sadya	sadya	_	_	_	_	1010	1010	JJ-JCJD
?	?	_	_	_	_	00	1010	PM-PMQ

si	si	_	_	_	_	0111	_	DT-PDSG
elias	elias	_	_	_	_	_	root	NN-NNP
po	po	_	_	_	_	1010	_	RB-RBS
ang	ang	_	_	_	_	0111	100	DT-CD
tinutukoy	tukoy	_	in	_	tu	100	_	VB-IMOF
ninyo	ninyo	_	_	_	_	1010	100	PR-PRPL
?	?	_	_	_	_	00	1010	PM-PMQ

paano	paano	_	_	_	_	1011	1010	PR-QISG
po	po	_	_	_	_	1010	1011	RB-RBS
ninyo	ninyo	_	_	_	_	1010	1010	PR-PRPL
nalaman	laman	na	_	_	_	1010	root	VB-INOF
?	?	_	_	_	_	00	1010	PM-PMQ

nakita	kita	na	_	_	_	1011	root	VB-PFAF
ko	ko	_	_	_	_	1010	1011	PR-PRSG
ang	ang	_	_	_	_	0111	_	DT-CD
mutya	mutya	_	_	_	_	_	1011	NN-NNC
ng	ng	_	_	_	_	0110	_	PP-OM
mga	mga	_	_	_	_	110	_	DT-CDPL
guardia	guardia	_	_	_	_	_	_	NN-NNC
civil	civil	_	_	_	_	110	_	NN-NNC
.	.	_	_	_	_	00	110	PM-PMP

hindi	hindi	_	_	_	_	1011	1010	RB-RF
ninyo	ninyo	_	_	_	_	1010	1010	PR-PRPL
siya	siya	_	_	_	_	1010	1010	PR-PRSG
inanyayahan	anyaya	in	_	han	_	1010	root	VB-PFOF
sa	sa	_	_	_	_	0110	100	PP-DM
handaan	handa	_	_	an	_	100	1010	RB-RL
ngunit	ngunit	_	_	_	_	0101	1010	CC-CCT
batid	batid	_	_	_	_	1010	0101	VB-INAF
ng	ng	_	_	_	_	0110	100	PP-OM
lahat	lahat	_	_	_	_	100	0101	PR-PRI
ang	ang	_	_	_	_	0111	1010	DT-CD
tungkol	tungkol	_	_	_	_	1010	0101	PP-PPM
sa	sa	_	_	_	_	0110	0111	PP-DM
napatay	patay	na	_	_	_	100	1010	VB-PFAF
na	na	_	_	_	_	0101	100	CC-CCP
buwaya	buwaya	_	_	_	_	100	0101	NN-NNC
kahapon	kahapon	_	_	_	_	1010	100	RB-RW
ng	ng	_	_	_	_	0110	1010	PP-OM
umaga	umaga	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

batid	batid	_	_	_	_	1010	root	VB-INAF
ng	ng	_	_	_	_	0110	100	PP-OM
lahat	lahat	_	_	_	_	100	1010	PR-PRI
na	na	_	_	_	_	0101	1010	CC-CCP
mapanira	mapanira	_	_	_	_	_	0101	JJ-JCJD
at	at	_	_	_	_	0101	_	CC-CCB
madaldal	madaldal	_	_	_	_	1010	0101	JJ-JCJD
ang	ang	_	_	_	_	0111	110	DT-CD
babaing	babae	_	_	ng	_	110	1010	NN-NNC
iyon	iyon	_	_	_	_	1010	110	PR-DM
.	.	_	_	_	_	00	1010	PM-PMP

mabuting	buti	ma	_	ng	_	110	100	JJ-JCJD
babae	babae	_	_	_	_	100	root	NN-NNC
si	si	_	_	_	_	0111	_	DT-PDSG
eba	eba	_	_	_	_	_	100	NN-NNP
ngunit	ngunit	_	_	_	_	0101	100	CC-CCT
si	si	_	_	_	_	0111	_	DT-PDSG
donya	donya	_	_	_	_	_	_	NN-NNP
consolacion	consolacion	_	_	_	_	_	0101	NN-NNP
ay	ay	_	_	_	_	0101	0101	LM-LM
masamang	masama	_	_	ng	_	110	100	JJ-JCJD
babae	babae	_	_	_	_	100	0101	NN-NNC
at	at	_	_	_	_	0101	0101	CC-CCB
walang	wala	_	_	ng	_	1011	_	RB-RF
makapagsasabi	sabi	makapag	_	_	sa	_	0101	VB-COAF
kung	kung	_	_	_	_	1011	_	RB-RK
saan	saan	_	_	_	_	1010	1011	PR-QISG
siya	siya	_	_	_	_	1010	1010	PR-PRSG
nagmula	mula	nag	_	_	_	1010	1010	VB-PFAF
.	.	_	_	_	_	00	1010	PM-PMP

upang	upang	_	_	_	_	0101	0101	CC-CCB
maging	maging	_	_	_	_	1011	0101	VB-INAF
mabuti	buti	ma	_	_	_	100	1011	JJ-JCJD
ang	ang	_	_	_	_	0111	100	DT-CD
isang	isa	_	_	ng	_	110	100	PR-PRI
babae	babae	_	_	_	_	100	100	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
kailangang	kailangan	_	_	g	_	1011	0101	VB-AS
ito	ito	_	_	_	_	1010	1011	PR-DM
ay	ay	_	_	_	_	0101	0101	LM-LM
birhen	birhen	_	_	_	_	_	0101	NN-NNC
o	o	_	_	_	_	0101	_	CC-CCT
kaya	kaya	_	_	_	_	1011	0101	RB-RI
ay	ay	_	_	_	_	0101	0101	LM-LM
isang	isa	_	_	ng	_	110	100	PR-PRI
ina	ina	_	_	_	_	100	0101	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

napangiti	ngiti	napa	_	_	_	_	root	JJ-JCJD
nang	nang	_	_	_	_	0101	100	JJ-JCJD
bahagya	bahagya	_	_	_	_	100	_	JJ-JCJD
si	si	_	_	_	_	0111	_	DT-PDSG
ibarra	ibarra	_	_	_	_	_	_	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

inilabas	labas	ini	_	_	_	100	root	VB-PFOF
niya	niya	_	_	_	_	1010	100	PR-PRSG
ang	ang	_	_	_	_	0111	100	DT-CD
papeles	papeles	_	_	_	_	100	100	NN-NNC
mula	mula	_	_	_	_	1010	100	RB-RL
sa	sa	_	_	_	_	0110	1010	PP-DM
kanyang	kanya	_	_	ng	_	110	100	PR-POSG
pitaka	pitaka	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

pinuri	puri	_	in	_	_	1011	root	VB-PFOF
nila	nila	_	_	_	_	1010	1011	PR-PRPL
ang	ang	_	_	_	_	0111	100	DT-CD
mga	mga	_	_	_	_	110	100	DT-CDPL
unang	unang	_	_	_	_	110	100	CD-CDB
guro	guro	_	_	_	_	100	1011	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
namamalo	palo	nang	_	_	ma	_	0101	VB-IMAF
sapagkat	sapagkat	_	_	_	_	0101	1011	CC-CCR
ito	ito	_	_	_	_	1010	0101	PR-DM
raw	raw	_	_	_	_	1010	1010	RB-RI
ay	ay	_	_	_	_	0101	0101	LM-LM
'	'	_	_	_	_	1011	_	'--
nakapagtutuwid	tuwid	nakapag	_	_	tu	_	0101	JJ-JCJD
ng	ng	_	_	_	_	0110	_	PP-OM
sangang	sanga	_	_	ng	_	_	_	NN-NNC
baluktot	baluktot	_	_	_	_	100	_	JJ-JCJD
.	.	_	_	_	_	00	100	PM-PMP

sinabi	sabi	_	in	_	_	100	root	VB-PFOF
nilang	nila	_	_	ng	_	0101	100	PR-PRPL
hindi	hindi	_	_	_	_	1011	1010	RB-RF
sila	sila	_	_	_	_	1010	1010	PR-PRPL
matututo	tuto	ma	_	_	tu	1010	100	VB-COOF
kung	kung	_	_	_	_	1011	1010	RB-RK
hindi	hindi	_	_	_	_	1011	_	RB-RF
namalo	namalo	_	_	_	_	_	1011	VB-PFAF
ang	ang	_	_	_	_	0111	100	DT-CD
kanilang	kanila	_	_	ng	_	110	100	PR-POPL
guro	guro	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

inalis	alis	in	_	_	_	1010	root	VB-PFOF
ko	ko	_	_	_	_	1010	1010	PR-PRSG
na	na	_	_	_	_	0101	1010	CC-CCP
ang	ang	_	_	_	_	0111	110	DT-CD
pamamaraang	pamamaraang	_	_	_	_	110	0101	NN-NNC
sana	sana	_	_	_	_	1010	0101	VB-INAF
ay	ay	_	_	_	_	0101	110	LM-LM
magkakabunga	bunga	magka	_	_	ka	_	0101	VB-COAF
ng	ng	_	_	_	_	0110	100	PP-OM
mabuti	buti	ma	_	_	_	100	_	JJ-JCJD
.	.	_	_	_	_	00	100	PM-PMP

sinikap	sikap	_	in	_	_	_	root	VB-PFOF
kong	kong	_	_	_	_	0101	_	PR-PRSG
dalangan	dalang	_	_	an	_	_	_	VB-INOF
ang	ang	_	_	_	_	0111	_	DT-CD
pamamalo	amalo	pam	_	_	_	_	_	NN-NNC
ngunit	ngunit	_	_	_	_	0101	_	CC-CCT
nagdaramdam	daramdam	nag	_	_	_	_	0101	VB-PFAF
din	din	_	_	_	_	1010	1010	RB-RI
sila	sila	_	_	_	_	1010	_	PR-PRPL
,	,	_	_	_	_	0100	_	PM-PMC
napapahiya	hiya	napa	_	_	pa	_	_	VB-IMAF
at	at	_	_	_	_	0101	_	CC-CCB
umiiyak	iyak	um	_	_	i	1010	0101	VB-IMAF
.	.	_	_	_	_	00	1010	PM-PMP

nakakapagpasikip	sikip	nakapagpa	_	_	ka	_	root	JJ-JCJD
ng	ng	_	_	_	_	0110	100	PP-OM
dibdib	dibdib	_	_	_	_	100	_	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
kanilang	kanila	_	_	ng	_	110	100	PR-POPL
mga	mga	_	_	_	_	110	100	DT-CDPL
luha	luha	_	_	_	_	100	_	NN-NNC
kaya	kaya	_	_	_	_	1011	_	CC-CCR
't	't	_	_	_	_	_	1011	CC-CCB
ako	ako	_	_	_	_	1010	_	PR-PRSG
'y	'y	_	_	_	_	_	_	LM-LM
umuwi	uwi	um	_	_	_	1010	_	VB-INAF
nang	nang	_	_	_	_	0101	1010	CC-CCB
wala	wala	_	_	_	_	1011	0101	RB-RF
sa	sa	_	_	_	_	0110	1011	PP-DM
oras	oras	_	_	_	_	100	0110	NN-NNC
at	at	_	_	_	_	0101	1010	CC-CCB
umiiyak	iyak	um	_	_	i	1010	0101	VB-IMAF
din	din	_	_	_	_	1010	1010	RB-RI
.	.	_	_	_	_	00	1010	PM-PMP

pagkagaling	galing	pagka	_	_	_	_	0101	RB-RW
ko	ko	_	_	_	_	1010	_	PR-PRSG
sa	sa	_	_	_	_	0110	100	PP-DM
sakit	sakit	_	_	_	_	100	_	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
bumalik	balik	_	um	_	_	1010	0101	VB-INAF
ako	ako	_	_	_	_	1010	1010	PR-PRSG
sa	sa	_	_	_	_	0110	1010	PP-DM
paaralan	paaralan	_	_	_	_	100	0110	RB-RL
at	at	_	_	_	_	0101	1010	CC-CCB
ikalimang	lima	ika	_	ng	_	110	100	CD-CDB
bahagi	bahagi	_	_	_	_	100	1010	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
dating	dating	_	_	_	_	100	100	JJ-JCJD
mag-aaral	aral	mag	_	_	a	100	0110	NN-NNC
ang	ang	_	_	_	_	0111	1010	DT-CD
aking	akin	_	_	g	_	110	1010	PR-POSG
dinatnan	datnan	_	in	_	_	1010	0101	VB-PFOF
.	.	_	_	_	_	00	1010	PM-PMP

hindi	hindi	_	_	_	_	1011	1010	RB-RF
ko	ko	_	_	_	_	1010	1010	PR-PRSG
nakitaan	kita	na	_	an	_	1010	root	VB-PFOF
ng	ng	_	_	_	_	0110	100	PP-OM
pananabik	pananabik	_	_	_	_	100	1010	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
kasiyahan	kasiya	_	_	han	_	100	0101	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
mga	mga	_	_	_	_	110	100	DT-CDPL
mag-aaral	aral	mag	_	_	a	100	1010	NN-NNC
sa	sa	_	_	_	_	0110	1010	PP-DM
aking	akin	_	_	g	_	110	100	PR-POSG
pagbabalik	balik	pag	_	_	ba	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

marahil	marahil	_	_	_	_	1010	0101	RB-RM
ay	ay	_	_	_	_	0101	root	LM-LM
nais	nais	_	_	_	_	1011	0101	VB-AS
pa	pa	_	_	_	_	1010	1011	RB-RI
nilang	nila	_	_	ng	_	0101	100	PR-PRPL
maysakit	maysakit	_	_	_	_	100	1011	NN-NNC
ako	ako	_	_	_	_	1010	100	PR-PRSG
.	.	_	_	_	_	00	1010	PM-PMP

may	may	_	_	_	_	1011	root	VB-VH
isang	isa	_	_	ng	_	110	100	PR-PRI
anak	anak	_	_	_	_	100	1011	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
taga-bukid	bukid	taga	_	_	_	_	0110	RB-RL
na	na	_	_	_	_	0101	_	CC-CCP
madalas	dalas	ma	_	_	_	1011	1010	JJ-JCJD
dumalaw	dalaw	_	um	_	_	1010	0101	JJ-JCJD
nang	nang	_	_	_	_	0101	1010	RB-RW
ako'y	ako'y	_	_	_	_	1011	1011	PR-PRSG
may	may	_	_	_	_	1011	0101	VB-VH
sakit	sakit	_	_	_	_	100	1011	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

sinabi	sabi	_	in	_	_	100	root	VB-PFOF
raw	raw	_	_	_	_	1010	100	RB-RI
ng	ng	_	_	_	_	0110	100	PP-OM
sakristan	sakristan	_	_	_	_	_	100	NN-NNC
mayor	mayor	_	_	_	_	100	100	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
hindi	hindi	_	_	_	_	1011	1010	RB-RF
dapat	dapat	_	_	_	_	1011	1010	VB-AS
pumasok	pasok	_	um	_	_	1010	0101	VB-INAF
sa	sa	_	_	_	_	0110	1010	PP-DM
paaralan	paaralan	_	_	_	_	100	0110	RB-RL
ang	ang	_	_	_	_	0111	_	DT-CD
mga	mga	_	_	_	_	110	_	DT-CDPL
sakristan	sakristan	_	_	_	_	_	1010	NN-NNC
sapagkat	sapagkat	_	_	_	_	0101	1010	CC-CCR
nakapagpapababa	baba	nakapagpa	_	_	pa	_	0101	JJ-JCJD
ng	ng	_	_	_	_	0110	100	PP-OM
kanilang	kanila	_	_	ng	_	110	100	PR-POPL
pagkatao	tao	pagka	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

napalitan	palit	na	_	an	_	1010	root	VB-PFOF
ang	ang	_	_	_	_	0111	_	DT-CD
aming	aming	_	_	_	_	110	_	PR-POPL
kura	kura	_	_	_	_	_	1010	NN-NNC
kaya	kaya	_	_	_	_	1011	1010	CC-CCR
't	't	_	_	_	_	_	1011	CC-CCB
nakatanaw	tanaw	naka	_	_	_	_	_	JJ-JCJD
ako	ako	_	_	_	_	1010	_	PR-PRSG
ng	ng	_	_	_	_	0110	100	PP-OM
pag-asa	asa	pag	_	_	_	100	_	NN-NNC
at	at	_	_	_	_	0101	_	CC-CCB
nagtangkang	tangka	nag	_	ng	_	1011	0101	VB-PFAF
muli	muli	_	_	_	_	1010	1011	RB-RW
ng	ng	_	_	_	_	0110	110	PP-OM
pamamaraang	pamamaraang	_	_	_	_	110	1011	NN-NNC
mapapakinabangan	pakinabang	ma	_	an	pa	_	110	VB-COOF
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
bata	bata	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

may	may	_	_	_	_	1011	root	VB-VH
ilang	ilang	_	_	_	_	110	1010	PR-QISG
ukol	ukol	_	_	_	_	1010	1011	PP-PPM
sa	sa	_	_	_	_	0110	1010	PP-DM
pagsasaka	saka	pag	_	_	sa	100	1010	NN-NNC
at	at	_	_	_	_	0101	1011	CC-CCB
kung	kung	_	_	_	_	1011	0101	RB-RK
minsan	minsan	_	_	_	_	1010	1011	RB-RW
ay	ay	_	_	_	_	0101	0101	LM-LM
tinatagalog	tagalog	_	in	_	ta	_	0101	VB-IMOF
ko	ko	_	_	_	_	1010	_	PR-PRSG
ang	ang	_	_	_	_	0111	100	DT-CD
kasaysayan	kasaysayan	_	_	_	_	100	_	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
pilipinas	pilipinas	_	_	_	_	_	0110	NN-NNP
ni	ni	_	_	_	_	00	100	DT-PDSG
padre	padre	_	_	_	_	_	_	NN-NNP
barrarera	barrarera	_	_	_	_	_	00	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

upang	upang	_	_	_	_	0101	0101	CC-CCB
maituro	turo	mai	_	_	_	_	0101	VB-INOF
ko	ko	_	_	_	_	1010	_	PR-PRSG
ang	ang	_	_	_	_	0111	100	DT-CD
heograpiya	heograpiya	_	_	_	_	100	_	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
pilipinas	pilipinas	_	_	_	_	_	0110	NN-NNP
ay	ay	_	_	_	_	0101	root	LM-LM
kinopya	kopya	_	in	_	_	1010	0101	VB-PFOF
ko	ko	_	_	_	_	1010	1010	PR-PRSG
ang	ang	_	_	_	_	0111	100	DT-CD
mapa	mapa	_	_	_	_	100	1010	NN-NNC
sa	sa	_	_	_	_	0110	1010	PP-DM
kapitolyo	kapitolyo	_	_	_	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

gumamit	gamit	_	um	_	_	1010	root	VB-INAF
ako	ako	_	_	_	_	1010	1010	PR-PRSG
ng	ng	_	_	_	_	0110	100	PP-OM
sahig	sahig	_	_	_	_	100	1010	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
baldosa	baldosa	_	_	_	_	_	100	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

kinalaban	laban	ka	in	_	_	_	root	VB-COOF
ako	ako	_	_	_	_	1010	_	PR-PRSG
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
kababaihan	kababaihan	_	_	_	_	100	_	NN-NNC
at	at	_	_	_	_	0101	_	CC-CCB
ipinatawag	tawag	ipa	in	_	_	1010	0101	VB-PFOF
din	din	_	_	_	_	1010	1010	RB-RI
ng	ng	_	_	_	_	0110	_	PP-OM
bagong	bagong	_	_	_	_	110	_	JJ-JCJD
kura	kura	_	_	_	_	_	1010	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

pinagsabihan	sabi	pinag	_	han	_	1010	root	VB-INRF
akong	akong	_	_	_	_	0111	1010	PR-PRSG
relihiyon	relihiyon	_	_	_	_	100	1010	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
una	una	_	_	_	_	100	1010	CD-CDB
kong	kong	_	_	_	_	0101	1010	PR-PRSG
ituro	turo	i	_	_	_	1010	1010	VB-INOF
at	at	_	_	_	_	0101	1010	CC-CCB
ipasaulo	saulo	ipa	_	_	_	_	0101	VB-INOF
sa	sa	_	_	_	_	0110	_	PP-DM
mga	mga	_	_	_	_	110	100	DT-CDPL
bata	bata	_	_	_	_	100	_	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
misteryo	misteryo	_	_	_	_	100	0110	NN-NNC
,	,	_	_	_	_	0100	_	PM-PMC
trisagio	trisagio	_	_	_	_	_	100	NN-NNP
at	at	_	_	_	_	0101	_	CC-CCB
doctrina	doctrina	_	_	_	_	_	0101	NN-NNP
cristiana	cristiana	_	_	_	_	_	_	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

dahil	dahil	_	_	_	_	1010	1010	CC-CCT
dito	dito	_	_	_	_	1010	_	RB-RP
'y	'y	_	_	_	_	_	root	LM-LM
naging	naging	_	_	_	_	1011	_	VB-INOF
loro	loro	_	_	_	_	_	1011	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
mga	mga	_	_	_	_	110	100	DT-CDPL
bata	bata	_	_	_	_	100	1011	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

isinasaulo	saulo	i	in	_	sa	_	root	VB-IMOF
nila	nila	_	_	_	_	1010	_	PR-PRPL
ang	ang	_	_	_	_	0111	100	DT-CD
isang	isa	_	_	ng	_	110	100	PR-PRI
bagay	bagay	_	_	_	_	100	_	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
di	di	_	_	_	_	1011	1010	RB-RF
nila	nila	_	_	_	_	1010	1010	PR-PRPL
naiintindihan	intindi	na	_	han	i	1010	0101	VB-PFOF
kahit	kahit	_	_	_	_	1011	1010	CC-CCT
isa	isa	_	_	_	_	100	100	PR-PRI
lamang	lamang	_	_	_	_	1010	100	RB-RI
salita	salita	_	_	_	_	100	1011	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

inaanyayahan	anyaya	in	_	han	a	1011	root	VB-PFLF
akong	akong	_	_	_	_	0111	1011	PR-PRSG
dumalo	dalo	_	um	_	_	1010	0110	VB-INAF
sa	sa	_	_	_	_	0110	1011	PP-DM
pulong	pulo	_	_	ng	_	100	0110	NN-NNC
sa	sa	_	_	_	_	0110	100	PP-DM
tribunal	tribunal	_	_	_	_	_	0110	NN-NNC
ng	ng	_	_	_	_	0110	_	PP-OM
tinyente	tinyente	_	_	_	_	_	0110	NN-NNC
mayor	mayor	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

baka	baka	_	_	_	_	1011	1010	RB-RM
makita	kita	ma	_	_	_	1010	root	VB-INOF
natin	natin	_	_	_	_	1010	1010	PR-PRPL
doon	doon	_	_	_	_	1010	1010	PR-LO
ang	ang	_	_	_	_	0111	100	DT-CD
kalutasan	lutas	ka	_	an	_	100	1010	NN-NNC
ng	ng	_	_	_	_	0110	100	PP-OM
inyong	inyo	_	_	ng	_	110	100	PR-POPL
mga	mga	_	_	_	_	110	100	DT-CDPL
suliranin	suliranin	_	_	_	_	100	100	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

mapapansing	pansin	ma	_	g	pa	_	root	VB-INOF
may	may	_	_	_	_	1011	110	VB-VH
labinlimang	labinlimang	_	_	_	_	110	100	CD-CDB
metro	metro	_	_	_	_	100	100	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
haba	haba	_	_	_	_	100	_	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
sampung	sampu	_	_	ng	_	110	100	CD-CDB
metro	metro	_	_	_	_	100	100	NN-NNC
naman	naman	_	_	_	_	1010	100	RB-RI
ang	ang	_	_	_	_	0111	100	DT-CD
lapad	lapad	_	_	_	_	100	0101	NN-NNC
nito	nito	_	_	_	_	1010	100	PR-DM
.	.	_	_	_	_	00	1010	PM-PMP

napapalamutian	palamuti	napa	_	an	_	_	root	JJ-JCJD
ito	ito	_	_	_	_	1010	_	PR-DM
ng	ng	_	_	_	_	0110	_	PP-OM
iba't	iba't	_	_	_	_	110	110	JJ-JCJD
ibang	ibang	_	_	_	_	110	_	JJ-JCJD
dibuho	dibuho	_	_	_	_	_	_	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
may	may	_	_	_	_	1011	0101	VB-VH
kasagwaan	sagwa	ka	_	an	_	_	1011	NN-NNC
at	at	_	_	_	_	0101	_	CC-CCB
walang	wala	_	_	ng	_	1011	0101	RB-RF
kasiningan	sining	ka	_	an	_	_	1011	NN-NNC
.	.	_	_	_	_	00	_	PM-PMP

sa	sa	_	_	_	_	0110	0101	PP-DM
sulok	sulok	_	_	_	_	100	0110	RB-RL
ng	ng	_	_	_	_	0110	100	PP-OM
bulwagan	bulwagan	_	_	_	_	100	0110	NN-NNC
ay	ay	_	_	_	_	0101	root	LM-LM
naroon	roon	na	_	_	_	1010	0101	RB-RL
ang	ang	_	_	_	_	0111	_	DT-CD
kinakalawang	kalawang	_	in	_	ka	_	100	VB-IMOF
na	na	_	_	_	_	0101	_	CC-CCP
espada	espada	_	_	_	_	100	1010	NN-NNC
at	at	_	_	_	_	0101	100	CC-CCB
punyal	punyal	_	_	_	_	_	0101	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
panugis	panugis	_	_	_	_	_	0101	NN-NNC
ng	ng	_	_	_	_	0110	_	PP-OM
mga	mga	_	_	_	_	110	_	DT-CDPL
pulis-munisipal	pulis-munisipal	_	_	_	_	_	0110	NN-NNC
mga	mga	_	_	_	_	110	110	DT-CDPL
criminal	criminal	_	_	_	_	110	_	NN-NNC
.	.	_	_	_	_	00	110	PM-PMP

ito	ito	_	_	_	_	1010	_	PR-DM
ang	ang	_	_	_	_	0111	_	DT-CD
tribunal	tribunal	_	_	_	_	_	root	NN-NNC
na	na	_	_	_	_	0101	_	CC-CCP
pulungan	pulungan	_	_	_	_	_	0101	NN-NNC
sa	sa	_	_	_	_	0110	1011	PP-DM
san	san	_	_	_	_	1011	_	NN-NNP
diego	diego	_	_	_	_	_	_	NN-NNP
.	.	_	_	_	_	00	_	PM-PMP

sa	sa	_	_	_	_	0110	100	PP-DM
bulwagan	bulwagan	_	_	_	_	100	0101	RB-RL
ay	ay	_	_	_	_	0101	root	LM-LM
makikita	kita	maki	_	_	_	1011	0101	VB-INOF
ang	ang	_	_	_	_	0111	100	DT-CD
mga	mga	_	_	_	_	110	100	DT-CDPL
kinikilalang	kilala	_	in	ng	ki	110	100	VB-IMOF
mamamayan	mamamayan	_	_	_	_	100	1011	NN-NNC
na	na	_	_	_	_	0101	100	CC-CCP
nagbibigay	bigay	nag	_	_	bi	1010	0101	VB-IMAF
ng	ng	_	_	_	_	0110	100	PP-OM
mga	mga	_	_	_	_	110	100	DT-CDPL
mungkahi	mungkahi	_	_	_	_	100	1010	NN-NNC
para	para	_	_	_	_	1010	100	RB-RBB
sa	sa	_	_	_	_	0110	1010	PP-DM
ikagagaling	galing	ika	_	_	ga	_	0110	VB-COOF
ng	ng	_	_	_	_	0110	100	PP-OM
bayan	bayan	_	_	_	_	100	_	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

hindi	hindi	_	_	_	_	1011	100	RB-RF
yata	yata	_	_	_	_	1010	1011	RB-RM
tama	tama	_	_	_	_	100	root	RB-RT
na	na	_	_	_	_	0101	100	CC-CCP
ngayon	ngayon	_	_	_	_	1010	1010	RB-RW
tatalakayin	talakay	_	in	_	ta	1010	0101	VB-COOF
sa	sa	_	_	_	_	0110	1010	PP-DM
atin	atin	_	_	_	_	100	0110	PR-POPL
ng	ng	_	_	_	_	0110	100	PP-OM
alkalde	alkalde	_	_	_	_	100	1010	NN-NNC
ang	ang	_	_	_	_	0111	100	DT-CD
pondo	pondo	_	_	_	_	100	1010	NN-NNC
para	para	_	_	_	_	1010	100	RB-RBB
sa	sa	_	_	_	_	0110	1010	PP-DM
nalalapit	lapit	na	_	_	la	100	100	VB-IMAF
na	na	_	_	_	_	0101	100	CC-CCP
kapistahan	pista	ka	_	han	_	100	0110	NN-NNC
.	.	_	_	_	_	00	100	PM-PMP

kaya	kaya	_	_	_	_	1011	_	RB-RI
,	,	_	_	_	_	0100	_	PM-PMC
magmungkahi	mungkahi	mag	_	_	_	_	root	VB-INAF
kayo	kayo	_	_	_	_	1010	_	PR-PRPL
ng	ng	_	_	_	_	0110	110	PP-OM
